Tm_rr,Tm_rl
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
2.10798917885187,2.10798917885187
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
3.61031958518998,3.61031958518998
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.51987030154669,4.51987030154669
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
4.9149198064443,4.9149198064443
