omega_fl,omega_fr,omega_rl,omega_rr,axG,map_motor
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.7345374931582,54.7345374931582,54.7345374931582,54.7345374931582,-1.07409182389699,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6964563824368,54.6964682469437,54.6954755981685,54.6954878527756,-0.830257822794567,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6618619033446,54.6621048997611,54.6978103402097,54.6980398754558,-0.592992437840254,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6386138934771,54.6397854817857,54.7299647752697,54.7309950593481,-0.358788547786339,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6255675011206,54.628913127324,54.7736166043271,54.7764199607642,-0.157985191152237,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204473582681,54.6277378215125,54.8158242269915,54.8217967842965,-0.00678026853580513,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6204956442795,54.633941060801,54.8487263655503,54.8596956032179,0.0906433172413858,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6229890736762,54.6451322702672,54.8688017247534,54.8870041773301,0.138913393754156,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6255894453415,54.6592089181081,54.875811019701,54.9038355795433,0.148014713512259,6
54.6265381538583,54.6745610995992,54.8716292820261,54.9123134676892,0.130170679993757,6
54.6265381538583,54.6745610995992,54.8716292820261,54.9123134676892,0.130170679993757,6
54.6265381538583,54.6745610995992,54.8716292820261,54.9123134676892,0.130170679993757,6
54.6265381538583,54.6745610995992,54.8716292820261,54.9123134676892,0.130170679993757,6
54.6265381538583,54.6745610995992,54.8716292820261,54.9123134676892,0.130170679993757,6
54.6265381538583,54.6745610995992,54.8716292820261,54.9123134676892,0.130170679993757,6
